,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3625187,Brasil,,,76,,,,2022-03-06,10,210147125.0,29049013.0,15961,652143,216,27058371.0,1338499.0,
3625188,Brasil,,,76,,,,2022-03-07,10,210147125.0,29069469.0,20456,652341,198,27179192.0,1237936.0,
3625189,Brasil,,,76,,,,2022-03-08,10,210147125.0,29138362.0,68893,652829,488,27344949.0,1140584.0,
3625190,Brasil,,,76,,,,2022-03-09,10,210147125.0,29193268.0,54906,653498,669,27470786.0,1068984.0,
3625191,Brasil,,,76,,,,2022-03-10,10,210147125.0,29249903.0,56635,654086,588,27556598.0,1039219.0,
3625192,Brasil,,,76,,,,2022-03-11,10,210147125.0,29305114.0,55211,654556,470,27618035.0,1032523.0,
3625193,Brasil,,,76,,,,2022-03-12,10,210147125.0,29350134.0,45020,654945,389,27671593.0,1023596.0,
3625194,Brasil,,,76,,,,2022-03-13,11,210147125.0,29368776.0,18642,655078,133,27742324.0,971374.0,
3625195,Brasil,,,76,,,,2022-03-14,11,210147125.0,29380063.0,11287,655249,171,27838793.0,886021.0,
3625196,Brasil,,,76,,,,2022-03-15,11,210147125.0,29432157.0,52094,655585,336,27968811.0,807761.0,
3625197,Brasil,,,76,,,,2022-03-16,11,210147125.0,29478039.0,45882,655940,355,28063760.0,758339.0,
3625198,Brasil,,,76,,,,2022-03-17,11,210147125.0,29527640.0,49601,656425,485,28126647.0,744568.0,
3625199,Brasil,,,76,,,,2022-03-18,11,210147125.0,29573112.0,45472,656798,373,28163904.0,752410.0,
3625200,Brasil,,,76,,,,2022-03-19,11,210147125.0,29617266.0,44154,657102,304,28183864.0,776300.0,
3625201,Brasil,,,76,,,,2022-03-20,12,210147125.0,29630484.0,13218,657205,103,28187353.0,785926.0,
3625202,Brasil,,,76,,,,2022-03-21,12,210147125.0,29641594.0,11110,657302,97,28214095.0,770197.0,
3625203,Brasil,,,76,,,,2022-03-22,12,210147125.0,29682615.0,41021,657696,394,28286808.0,738111.0,
3625204,Brasil,,,76,,,,2022-03-23,12,210147125.0,29729991.0,47376,657998,302,28363966.0,708027.0,
3625205,Brasil,,,76,,,,2022-03-24,12,210147125.0,29767681.0,37690,658310,312,28407457.0,701914.0,
3625206,Brasil,,,76,,,,2022-03-25,12,210147125.0,29802257.0,34576,658566,256,28433713.0,709978.0,
3625207,Brasil,,,76,,,,2022-03-26,12,210147125.0,29832179.0,29922,658762,196,28464436.0,708981.0,
3625208,Brasil,,,76,,,,2022-03-27,13,210147125.0,29842418.0,10239,658879,117,28497468.0,686071.0,
3625209,Brasil,,,76,,,,2022-03-28,13,210147125.0,29852341.0,9923,658956,77,28550311.0,643074.0,
3625210,Brasil,,,76,,,,2022-03-29,13,210147125.0,29882397.0,30056,659241,285,28618511.0,604645.0,
3625211,Brasil,,,76,,,,2022-03-30,13,210147125.0,29916334.0,33937,659504,263,28679560.0,577270.0,
3625212,Brasil,,,76,,,,2022-03-31,13,210147125.0,29947895.0,31561,659757,253,28718580.0,569558.0,
3625213,Brasil,,,76,,,,2022-04-01,13,210147125.0,29975165.0,27270,660002,245,28739687.0,575476.0,
3625214,Brasil,,,76,,,,2022-04-02,13,210147125.0,29992227.0,17062,660108,106,28758676.0,573443.0,
3625215,Brasil,,,76,,,,2022-04-03,14,210147125.0,29999437.0,7210,660147,39,28784928.0,554362.0,
3625216,Brasil,,,76,,,,2022-04-04,14,210147125.0,30012798.0,13361,660312,165,28834486.0,518000.0,
3625217,Brasil,,,76,,,,2022-04-05,14,210147125.0,30040129.0,27331,660528,216,28892353.0,487248.0,
3625218,Brasil,,,76,,,,2022-04-06,14,210147125.0,30067249.0,27120,660723,195,28942887.0,463639.0,
3625219,Brasil,,,76,,,,2022-04-07,14,210147125.0,30093751.0,26502,660973,250,28976397.0,456381.0,
3625220,Brasil,,,76,,,,2022-04-08,14,210147125.0,30123963.0,30212,661122,149,29001370.0,461471.0,
3625221,Brasil,,,76,,,,2022-04-09,14,210147125.0,30145192.0,21229,661220,98,29018271.0,465701.0,
3625222,Brasil,,,76,,,,2022-04-10,15,210147125.0,30152402.0,7210,661258,38,29038896.0,452248.0,
3625223,Brasil,,,76,,,,2022-04-11,15,210147125.0,30161205.0,8803,661327,69,29076974.0,422904.0,
3625224,Brasil,,,76,,,,2022-04-12,15,210147125.0,30183929.0,22724,661493,166,29126303.0,396133.0,
3625225,Brasil,,,76,,,,2022-04-13,15,210147125.0,30210853.0,26924,661656,163,29167518.0,381679.0,
3625226,Brasil,,,76,,,,2022-04-14,15,210147125.0,30234024.0,23171,661796,140,29191158.0,381070.0,
3625227,Brasil,,,76,,,,2022-04-15,15,210147125.0,30247302.0,13278,661907,111,29199903.0,385492.0,
3625228,Brasil,,,76,,,,2022-04-16,15,210147125.0,30250077.0,2775,661938,31,29206243.0,381896.0,
3625229,Brasil,,,76,,,,2022-04-17,16,210147125.0,30252618.0,2541,661960,22,29227051.0,363607.0,
3625230,Brasil,,,76,,,,2022-04-18,16,210147125.0,30261088.0,8470,662026,66,29262483.0,336579.0,
3625231,Brasil,,,76,,,,2022-04-19,16,210147125.0,30275219.0,14131,662151,125,29298848.0,314220.0,
3625232,Brasil,,,76,,,,2022-04-20,16,210147125.0,30311969.0,36750,662414,263,29340802.0,308753.0,
3625233,Brasil,,,76,,,,2022-04-21,16,210147125.0,30330629.0,18660,662506,92,29353398.0,314725.0,
3625234,Brasil,,,76,,,,2022-04-22,16,210147125.0,30338697.0,8068,662557,51,29352832.0,323308.0,
3625235,Brasil,,,76,,,,2022-04-23,16,210147125.0,30345654.0,6957,662610,53,29364400.0,318644.0,
3625236,Brasil,,,76,,,,2022-04-24,17,210147125.0,30349463.0,3809,662646,36,29384354.0,302463.0,
3625237,Brasil,,,76,,,,2022-04-25,17,210147125.0,30355919.0,6456,662722,76,29411813.0,281384.0,
3625238,Brasil,,,76,,,,2022-04-26,17,210147125.0,30378061.0,22142,662866,144,29450841.0,264354.0,
3625239,Brasil,,,76,,,,2022-04-27,17,210147125.0,30399004.0,20943,663111,245,29480998.0,254895.0,
3625240,Brasil,,,76,,,,2022-04-28,17,210147125.0,30418920.0,19916,663225,114,29499422.0,256273.0,
3625241,Brasil,,,76,,,,2022-04-29,17,210147125.0,30433042.0,14122,663410,185,29507557.0,262075.0,
3625242,Brasil,,,76,,,,2022-04-30,17,210147125.0,30448236.0,15194,663497,87,29519204.0,265535.0,
3625243,Brasil,,,76,,,,2022-05-01,18,210147125.0,30454499.0,6263,663513,16,29533039.0,257947.0,
3625244,Brasil,,,76,,,,2022-05-02,18,210147125.0,30460997.0,6498,663602,89,29554308.0,243087.0,
3625245,Brasil,,,76,,,,2022-05-03,18,210147125.0,30482429.0,21432,663694,92,29585304.0,233431.0,
3625246,Brasil,,,76,,,,2022-05-04,18,210147125.0,30502501.0,20072,663759,65,29602372.0,236370.0,
3625247,Brasil,,,76,,,,2022-05-05,18,210147125.0,30524183.0,21682,663896,137,29609094.0,251193.0,
3625248,Brasil,,,76,,,,2022-05-06,18,210147125.0,30543908.0,19725,664091,195,29612822.0,266995.0,
3625249,Brasil,,,76,,,,2022-05-07,18,210147125.0,30558530.0,14622,664126,35,29617164.0,277240.0,
3625250,Brasil,,,76,,,,2022-05-08,19,210147125.0,30564536.0,6006,664139,13,29629420.0,270977.0,
3625251,Brasil,,,76,,,,2022-05-09,19,210147125.0,30574245.0,9709,664192,53,29652018.0,258035.0,
3625252,Brasil,,,76,,,,2022-05-10,19,210147125.0,30594388.0,20143,664390,198,29681120.0,248878.0,
3625253,Brasil,,,76,,,,2022-05-11,19,210147125.0,30617786.0,23398,664516,126,29697931.0,255339.0,
3625254,Brasil,,,76,,,,2022-05-12,19,210147125.0,30639130.0,21344,664641,125,29703904.0,270585.0,
3625255,Brasil,,,76,,,,2022-05-13,19,210147125.0,30664739.0,25609,664780,139,29711738.0,288221.0,
3625256,Brasil,,,76,,,,2022-05-14,19,210147125.0,30682094.0,17355,664872,92,29718402.0,298820.0,
3625257,Brasil,,,76,,,,2022-05-15,20,210147125.0,30688390.0,6296,664918,46,29724682.0,298790.0,
3625258,Brasil,,,76,,,,2022-05-16,20,210147125.0,30701900.0,13510,664987,69,29746640.0,290273.0,
3625259,Brasil,,,76,,,,2022-05-17,20,210147125.0,30728286.0,26386,665216,229,29775658.0,287412.0,
3625260,Brasil,,,76,,,,2022-05-18,20,210147125.0,30741811.0,13525,665319,103,29787689.0,288803.0,
3625261,Brasil,,,76,,,,2022-05-19,20,210147125.0,30752226.0,10415,665433,114,29793128.0,293665.0,
3625262,Brasil,,,76,,,,2022-05-20,20,210147125.0,30762413.0,10187,665493,60,29801225.0,295695.0,
3625263,Brasil,,,76,,,,2022-05-21,20,210147125.0,30778607.0,16194,665528,35,29816521.0,296558.0,
3625264,Brasil,,,76,,,,2022-05-22,21,210147125.0,30791220.0,12613,665627,99,29832019.0,293574.0,
3625265,Brasil,,,76,,,,2022-05-23,21,210147125.0,30803995.0,12775,665666,39,29851917.0,286412.0,
3625266,Brasil,,,76,,,,2022-05-24,21,210147125.0,30836815.0,32820,665905,239,29885580.0,285330.0,
3625267,Brasil,,,76,,,,2022-05-25,21,210147125.0,30846602.0,9787,666037,132,29895469.0,285096.0,
3625268,Brasil,,,76,,,,2022-05-26,21,210147125.0,30880512.0,33910,666180,143,29917271.0,297061.0,
3625269,Brasil,,,76,,,,2022-05-27,21,210147125.0,30921145.0,40633,666319,139,29939873.0,314953.0,
3625270,Brasil,,,76,,,,2022-05-28,21,210147125.0,30945384.0,24239,666391,72,29943090.0,335903.0,
3625271,Brasil,,,76,,,,2022-05-29,22,210147125.0,30953579.0,8195,666453,62,29944585.0,342541.0,
3625272,Brasil,,,76,,,,2022-05-30,22,210147125.0,30977661.0,24082,666516,63,29971308.0,339837.0,
3625273,Brasil,,,76,,,,2022-05-31,22,210147125.0,31019038.0,41377,666676,160,30011391.0,340971.0,
3625274,Brasil,,,76,,,,2022-06-01,22,210147125.0,31060017.0,40979,666801,125,30038200.0,355016.0,
3625275,Brasil,,,76,,,,2022-06-02,22,210147125.0,31101290.0,41273,666928,127,30054599.0,379763.0,
3625276,Brasil,,,76,,,,2022-06-03,22,210147125.0,31137479.0,36189,666971,43,30063682.0,406826.0,
3625277,Brasil,,,76,,,,2022-06-04,22,210147125.0,31153069.0,15590,666997,26,30063576.0,422496.0,
3625278,Brasil,,,76,,,,2022-06-05,23,210147125.0,31159335.0,6266,667005,8,30068185.0,424145.0,
3625279,Brasil,,,76,,,,2022-06-06,23,210147125.0,31195118.0,35783,667041,36,30101368.0,426709.0,
3625280,Brasil,,,76,,,,2022-06-07,23,210147125.0,31266163.0,71045,667348,307,30145810.0,453005.0,
3625281,Brasil,,,76,,,,2022-06-08,23,210147125.0,31315777.0,49614,667647,299,30155386.0,492744.0,
3625282,Brasil,,,76,,,,2022-06-09,23,210147125.0,31360850.0,45073,667790,143,30158256.0,534804.0,
3625283,Brasil,,,76,,,,2022-06-10,23,210147125.0,31417341.0,56491,667960,170,30178187.0,571194.0,
3625284,Brasil,,,76,,,,2022-06-11,23,210147125.0,31445137.0,27796,668074,114,30182173.0,594890.0,
3625285,Brasil,,,76,,,,2022-06-12,24,210147125.0,31456865.0,11728,668110,36,30180290.0,608465.0,
3625286,Brasil,,,76,,,,2022-06-13,24,210147125.0,31497038.0,40173,668180,70,30219236.0,609622.0,
3625287,Brasil,,,76,,,,2022-06-14,24,210147125.0,31541479.0,44441,668354,174,30259452.0,613673.0,
3625288,Brasil,,,76,,,,2022-06-15,24,210147125.0,31611769.0,70290,668693,339,30310772.0,632304.0,
3625289,Brasil,,,76,,,,2022-06-16,24,210147125.0,31644703.0,32934,668844,151,30318819.0,657040.0,
3625290,Brasil,,,76,,,,2022-06-17,24,210147125.0,31673375.0,28672,668916,72,30322415.0,682044.0,
3625291,Brasil,,,76,,,,2022-06-18,24,210147125.0,31693502.0,20127,669010,94,30339765.0,684727.0,
3625292,Brasil,,,76,,,,2022-06-19,25,210147125.0,31704193.0,10691,669065,55,30366011.0,669117.0,
3625293,Brasil,,,76,,,,2022-06-20,25,210147125.0,31754465.0,50272,669161,96,30430308.0,654996.0,
3625294,Brasil,,,76,,,,2022-06-21,25,210147125.0,31818827.0,64362,669390,229,30492176.0,657261.0,
3625295,Brasil,,,76,,,,2022-06-22,25,210147125.0,31890733.0,71906,669530,140,30532868.0,688335.0,
3625296,Brasil,,,76,,,,2022-06-23,25,210147125.0,31962782.0,72049,669895,365,30554684.0,738203.0,
3625297,Brasil,,,76,,,,2022-06-24,25,210147125.0,32023166.0,60384,670229,334,30566088.0,786849.0,
3625298,Brasil,,,76,,,,2022-06-25,25,210147125.0,32061959.0,38793,670369,140,30585528.0,806062.0,
3625299,Brasil,,,76,,,,2022-06-26,26,210147125.0,32078638.0,16679,670405,36,30615652.0,792581.0,
3625300,Brasil,,,76,,,,2022-06-27,26,210147125.0,32130316.0,51678,670532,127,30686581.0,773203.0,
3625301,Brasil,,,76,,,,2022-06-28,26,210147125.0,32206954.0,76638,670848,316,30764923.0,771183.0,
3625302,Brasil,,,76,,,,2022-06-29,26,210147125.0,32282879.0,75925,671125,277,30815705.0,796049.0,
3625303,Brasil,,,76,,,,2022-06-30,26,210147125.0,32358018.0,75139,671416,291,30846850.0,839752.0,
4642162,Brasil,,,76,,,,2022-07-01,26,210147125.0,32434063.0,76045,671700,284,30873682.0,888681.0,
4642163,Brasil,,,76,,,,2022-07-02,26,210147125.0,32471847.0,37784,671858,158,30880584.0,919405.0,
4642164,Brasil,,,76,,,,2022-07-03,27,210147125.0,32490422.0,18575,671911,53,30906575.0,911936.0,
4642165,Brasil,,,76,,,,2022-07-04,27,210147125.0,32535923.0,45501,672033,122,30967114.0,896776.0,
4642166,Brasil,,,76,,,,2022-07-05,27,210147125.0,32610514.0,74591,672429,396,31039055.0,899030.0,
4642167,Brasil,,,76,,,,2022-07-06,27,210147125.0,32687680.0,77166,672790,361,31077538.0,937352.0,
4642168,Brasil,,,76,,,,2022-07-07,27,210147125.0,32759730.0,72050,673073,283,31094805.0,991852.0,
4642169,Brasil,,,76,,,,2022-07-08,27,210147125.0,32830844.0,71114,673339,266,31119463.0,1038042.0,
4642170,Brasil,,,76,,,,2022-07-09,27,210147125.0,32874501.0,43657,673554,215,31142535.0,1058412.0,
4642171,Brasil,,,76,,,,2022-07-10,28,210147125.0,32896464.0,21963,673610,56,31181066.0,1041788.0,
4642172,Brasil,,,76,,,,2022-07-11,28,210147125.0,32940507.0,44043,673758,148,31257740.0,1009009.0,
4642173,Brasil,,,76,,,,2022-07-12,28,210147125.0,33004555.0,64048,674102,344,31346111.0,984342.0,
4642174,Brasil,,,76,,,,2022-07-13,28,210147125.0,33076779.0,72224,674482,380,31414937.0,987360.0,
4642175,Brasil,,,76,,,,2022-07-14,28,210147125.0,33142158.0,65379,674779,297,31451590.0,1015789.0,
4642176,Brasil,,,76,,,,2022-07-15,28,210147125.0,33250117.0,107959,675090,311,31513330.0,1061697.0,
4642177,Brasil,,,76,,,,2022-07-16,28,210147125.0,33290266.0,40149,675295,205,31530552.0,1084419.0,
4642178,Brasil,,,76,,,,2022-07-17,29,210147125.0,33301118.0,10852,675350,55,31556393.0,1069375.0,
4642179,Brasil,,,76,,,,2022-07-18,29,210147125.0,33339815.0,38697,675518,168,31640771.0,1023526.0,
4642180,Brasil,,,76,,,,2022-07-19,29,210147125.0,33397814.0,57999,675871,353,31738181.0,983762.0,
4642181,Brasil,,,76,,,,2022-07-20,29,210147125.0,33454294.0,56480,676217,346,31806291.0,971786.0,
4642182,Brasil,,,76,,,,2022-07-21,29,210147125.0,33505727.0,51433,676486,269,31846441.0,982800.0,
4642183,Brasil,,,76,,,,2022-07-22,29,210147125.0,33555526.0,49799,676766,280,31877531.0,1001229.0,
4642184,Brasil,,,76,,,,2022-07-23,29,210147125.0,33581533.0,26007,676927,161,31907233.0,997373.0,
4642185,Brasil,,,76,,,,2022-07-24,30,210147125.0,33591356.0,9823,676964,37,31954094.0,960298.0,
4642186,Brasil,,,76,,,,2022-07-25,30,210147125.0,33621965.0,30609,677143,179,32036761.0,908061.0,
4642187,Brasil,,,76,,,,2022-07-26,30,210147125.0,33659879.0,37914,677494,351,32121537.0,860848.0,
4642188,Brasil,,,76,,,,2022-07-27,30,210147125.0,33704393.0,44514,677804,310,32190361.0,836228.0,
4642189,Brasil,,,76,,,,2022-07-28,30,210147125.0,33748985.0,44592,678069,265,32238057.0,832859.0,
4642190,Brasil,,,76,,,,2022-07-29,30,210147125.0,33790698.0,41713,678313,244,32272604.0,839781.0,
4642191,Brasil,,,76,,,,2022-07-30,30,210147125.0,33813587.0,22889,678486,173,32302319.0,832782.0,
4642192,Brasil,,,76,,,,2022-07-31,31,210147125.0,33833900.0,20313,678514,28,32354263.0,801123.0,
4642193,Brasil,,,76,,,,2022-08-01,31,210147125.0,33855964.0,22064,678715,201,32421379.0,755870.0,
4642194,Brasil,,,76,,,,2022-08-02,31,210147125.0,33890428.0,34464,679010,295,32511634.0,699784.0,
4642195,Brasil,,,76,,,,2022-08-03,31,210147125.0,33924061.0,33633,679275,265,32586094.0,658692.0,
4642196,Brasil,,,76,,,,2022-08-04,31,210147125.0,33964494.0,40433,679536,261,32643157.0,641801.0,
4642197,Brasil,,,76,,,,2022-08-05,31,210147125.0,33994470.0,29976,679758,222,32668240.0,646472.0,
4642198,Brasil,,,76,,,,2022-08-06,31,210147125.0,34011173.0,16703,679939,181,32691603.0,639631.0,
4642199,Brasil,,,76,,,,2022-08-07,32,210147125.0,34018371.0,7198,679996,57,32731706.0,606669.0,
4642200,Brasil,,,76,,,,2022-08-08,32,210147125.0,34035780.0,17409,680166,170,32790294.0,565320.0,
4642201,Brasil,,,76,,,,2022-08-09,32,210147125.0,34066000.0,30220,680531,365,32854341.0,531128.0,
4642202,Brasil,,,76,,,,2022-08-10,32,210147125.0,34096935.0,30935,680786,255,32901273.0,514876.0,
4642203,Brasil,,,76,,,,2022-08-11,32,210147125.0,34124579.0,27644,681006,220,32927762.0,515811.0,
4642204,Brasil,,,76,,,,2022-08-12,32,210147125.0,34148131.0,23552,681253,247,32945953.0,520925.0,
4642205,Brasil,,,76,,,,2022-08-13,32,210147125.0,34165857.0,17726,681400,147,32966689.0,517768.0,
4642206,Brasil,,,76,,,,2022-08-14,33,210147125.0,34170286.0,4429,681437,37,32993386.0,495463.0,
4642207,Brasil,,,76,,,,2022-08-15,33,210147125.0,34178240.0,7954,681557,120,33033317.0,463366.0,
4642208,Brasil,,,76,,,,2022-08-16,33,210147125.0,34201280.0,23040,681763,206,33087797.0,431720.0,
4642209,Brasil,,,76,,,,2022-08-17,33,210147125.0,34223207.0,21927,682010,247,33128198.0,412999.0,
4642210,Brasil,,,76,,,,2022-08-18,33,210147125.0,34245374.0,22167,682216,206,33156157.0,407001.0,
4642211,Brasil,,,76,,,,2022-08-19,33,210147125.0,34264237.0,18863,682358,142,33175714.0,406165.0,
4642212,Brasil,,,76,,,,2022-08-20,33,210147125.0,34279785.0,15548,682502,144,33197861.0,399422.0,
4642213,Brasil,,,76,,,,2022-08-21,34,210147125.0,34284864.0,5079,682549,47,33219643.0,382672.0,
4642214,Brasil,,,76,,,,2022-08-22,34,210147125.0,34291082.0,6218,682671,122,33252793.0,355618.0,
4642215,Brasil,,,76,,,,2022-08-23,34,210147125.0,34311323.0,20241,682874,203,33296876.0,331573.0,
4642216,Brasil,,,76,,,,2022-08-24,34,210147125.0,34329600.0,18277,683076,202,33329029.0,317495.0,
4642217,Brasil,,,76,,,,2022-08-25,34,210147125.0,34350639.0,21039,683233,157,33348052.0,319354.0,
4642218,Brasil,,,76,,,,2022-08-26,34,210147125.0,34368909.0,18270,683397,164,33360772.0,324740.0,
4642219,Brasil,,,76,,,,2022-08-27,34,210147125.0,34381295.0,12386,683472,75,33374062.0,323761.0,
4642220,Brasil,,,76,,,,2022-08-28,35,210147125.0,34384747.0,3452,683494,22,33392136.0,309117.0,
4642221,Brasil,,,76,,,,2022-08-29,35,210147125.0,34397205.0,12458,683622,128,33424427.0,289156.0,
4642222,Brasil,,,76,,,,2022-08-30,35,210147125.0,34414011.0,16806,683851,229,33457359.0,272801.0,
4642223,Brasil,,,76,,,,2022-08-31,35,210147125.0,34429853.0,15842,683965,114,33480980.0,264908.0,
4642224,Brasil,,,76,,,,2022-09-01,35,210147125.0,34444674.0,14821,684147,182,33495062.0,265465.0,
4642225,Brasil,,,76,,,,2022-09-02,35,210147125.0,34456145.0,11471,684262,115,33502447.0,269436.0,
4642226,Brasil,,,76,,,,2022-09-03,35,210147125.0,34467867.0,11722,684354,92,33513222.0,270291.0,
4642227,Brasil,,,76,,,,2022-09-04,36,210147125.0,34470776.0,2909,684369,15,33524941.0,261466.0,
4642228,Brasil,,,76,,,,2022-09-05,36,210147125.0,34477539.0,6763,684425,56,33546726.0,246388.0,
4642229,Brasil,,,76,,,,2022-09-06,36,210147125.0,34490931.0,13392,684580,155,33573140.0,233211.0,
4642230,Brasil,,,76,,,,2022-09-07,36,210147125.0,34499823.0,8892,684637,57,33591077.0,224109.0,
4642231,Brasil,,,76,,,,2022-09-08,36,210147125.0,34504029.0,4206,684722,85,,,
4642232,Brasil,,,76,,,,2022-09-09,36,210147125.0,34516739.0,12710,684813,91,33612456.0,219470.0,
4642233,Brasil,,,76,,,,2022-09-10,36,210147125.0,34526148.0,9409,684853,40,33623508.0,217787.0,
4642234,Brasil,,,76,,,,2022-09-11,37,210147125.0,34528625.0,2477,684860,7,33632567.0,211198.0,
4642235,Brasil,,,76,,,,2022-09-12,37,210147125.0,34533957.0,5332,684898,38,33651811.0,197248.0,
4642236,Brasil,,,76,,,,2022-09-13,37,210147125.0,34544377.0,10420,685002,104,33675124.0,184251.0,
4642237,Brasil,,,76,,,,2022-09-14,37,210147125.0,34558902.0,14525,685121,119,33696624.0,177157.0,
4642238,Brasil,,,76,,,,2022-09-15,37,210147125.0,34568833.0,9931,685203,82,33706231.0,177399.0,
4642239,Brasil,,,76,,,,2022-09-16,37,210147125.0,34579085.0,10252,685300,97,33714273.0,179512.0,
4642240,Brasil,,,76,,,,2022-09-17,37,210147125.0,34582063.0,2978,685334,34,33720345.0,176384.0,
4642241,Brasil,,,76,,,,2022-09-18,38,210147125.0,34587047.0,4984,685376,42,33734153.0,167518.0,
4642242,Brasil,,,76,,,,2022-09-19,38,210147125.0,34592027.0,4980,685428,52,33750459.0,156140.0,
4642243,Brasil,,,76,,,,2022-09-20,38,210147125.0,34600768.0,8741,685518,90,33766841.0,148409.0,
4642244,Brasil,,,76,,,,2022-09-21,38,210147125.0,34607947.0,7179,685604,86,33779588.0,142755.0,
4642245,Brasil,,,76,,,,2022-09-22,38,210147125.0,34616655.0,8708,685677,73,33788724.0,142254.0,
4642246,Brasil,,,76,,,,2022-09-23,38,210147125.0,34624427.0,7772,685750,73,33795688.0,142989.0,
4642247,Brasil,,,76,,,,2022-09-24,38,210147125.0,34630994.0,6567,685782,32,33802214.0,142998.0,
4642248,Brasil,,,76,,,,2022-09-25,39,210147125.0,34632220.0,1226,685805,23,33807864.0,138551.0,
4642249,Brasil,,,76,,,,2022-09-26,39,210147125.0,34638288.0,6068,685835,30,33818040.0,134413.0,
4642250,Brasil,,,76,,,,2022-09-27,39,210147125.0,34646577.0,8289,685881,46,22465215.0,11232608.0,
4642251,Brasil,,,76,,,,2022-09-28,39,210147125.0,34654190.0,7613,685927,46,33838636.0,129627.0,
4642252,Brasil,,,76,,,,2022-09-29,39,210147125.0,34663731.0,9541,685978,51,33847842.0,129911.0,
4642253,Brasil,,,76,,,,2022-09-30,39,210147125.0,34672524.0,8793,686036,58,33853693.0,132795.0,
4642254,Brasil,,,76,,,,2022-10-01,39,210147125.0,34678510.0,5986,686254,218,33857490.0,134766.0,
4642255,Brasil,,,76,,,,2022-10-02,40,210147125.0,34679533.0,1023,686320,66,33863299.0,129914.0,
4642256,Brasil,,,76,,,,2022-10-03,40,210147125.0,34684529.0,4996,686371,51,33875877.0,122281.0,
4642257,Brasil,,,76,,,,2022-10-04,40,210147125.0,34691896.0,7367,686464,93,33890228.0,115204.0,
4642258,Brasil,,,76,,,,2022-10-05,40,210147125.0,34699017.0,7121,686573,109,33898481.0,113963.0,
4642259,Brasil,,,76,,,,2022-10-06,40,210147125.0,34707233.0,8216,686706,133,33905120.0,115407.0,
4642260,Brasil,,,76,,,,2022-10-07,40,210147125.0,34715137.0,7904,686803,97,33909568.0,118766.0,
4642261,Brasil,,,76,,,,2022-10-08,40,210147125.0,34719025.0,3888,686842,39,33913009.0,119174.0,
4642262,Brasil,,,76,,,,2022-10-09,41,210147125.0,34719507.0,482,686851,9,33916328.0,116328.0,
4642263,Brasil,,,76,,,,2022-10-10,41,210147125.0,34724189.0,4682,686877,26,33926118.0,111194.0,
4642264,Brasil,,,76,,,,2022-10-11,41,210147125.0,34731539.0,7350,686963,86,33937059.0,107517.0,
4642265,Brasil,,,76,,,,2022-10-12,41,210147125.0,34736653.0,5114,687026,63,33944082.0,105545.0,
4642266,Brasil,,,76,,,,2022-10-13,41,210147125.0,34739865.0,3212,687069,43,33947231.0,105565.0,
4642267,Brasil,,,76,,,,2022-10-14,41,210147125.0,34746462.0,6597,687144,75,33953433.0,105885.0,
4642268,Brasil,,,76,,,,2022-10-15,41,210147125.0,34748678.0,2216,687153,9,33956833.0,104692.0,
4642269,Brasil,,,76,,,,2022-10-16,42,210147125.0,34749058.0,380,687155,2,33961457.0,100446.0,
4642270,Brasil,,,76,,,,2022-10-17,42,210147125.0,34754590.0,5532,687243,88,33972660.0,94687.0,
4642271,Brasil,,,76,,,,2022-10-18,42,210147125.0,34762873.0,8283,687326,83,33984783.0,90764.0,
4642272,Brasil,,,76,,,,2022-10-19,42,210147125.0,34771320.0,8447,687423,97,33993798.0,90099.0,
4642273,Brasil,,,76,,,,2022-10-20,42,210147125.0,34776259.0,4939,687483,60,33996688.0,92088.0,
4642274,Brasil,,,76,,,,2022-10-21,42,210147125.0,34780462.0,4203,687527,44,33998942.0,93993.0,
4642275,Brasil,,,76,,,,2022-10-22,42,210147125.0,34782150.0,1688,687566,39,34001421.0,93163.0,
4642276,Brasil,,,76,,,,2022-10-23,43,210147125.0,34783786.0,1636,687574,8,34006978.0,89234.0,
4642277,Brasil,,,76,,,,2022-10-24,43,210147125.0,34793309.0,9523,687666,92,34019632.0,86011.0,
4642278,Brasil,,,76,,,,2022-10-25,43,210147125.0,34799324.0,6015,687710,44,34027561.0,84053.0,
4642279,Brasil,,,76,,,,2022-10-26,43,210147125.0,34807075.0,7751,687907,197,34034039.0,85129.0,
4642280,Brasil,,,76,,,,2022-10-27,43,210147125.0,34815258.0,8183,687962,55,34038995.0,88301.0,
4642281,Brasil,,,76,,,,2022-10-28,43,210147125.0,34822227.0,6969,688080,118,34041327.0,92820.0,
4642282,Brasil,,,76,,,,2022-10-29,43,210147125.0,34824069.0,1842,688091,11,34041687.0,94291.0,
4642283,Brasil,,,76,,,,2022-10-30,44,210147125.0,34824866.0,797,688092,1,34044979.0,91795.0,
4642284,Brasil,,,76,,,,2022-10-31,44,210147125.0,34828749.0,3883,688157,65,34051811.0,88781.0,
4642285,Brasil,,,76,,,,2022-11-01,44,210147125.0,34837035.0,8286,688219,62,34060670.0,88146.0,
4642286,Brasil,,,76,,,,2022-11-02,44,210147125.0,34839337.0,2302,688228,9,34062150.0,88959.0,
4642287,Brasil,,,76,,,,2022-11-03,44,210147125.0,34846308.0,6971,688267,39,34066300.0,91741.0,
